MoTe2 scan
Current Position 
70.000
R(V)	Theta
0.001077	-50.162650
0.001078	-50.158697
0.001079	-50.154303
0.001079	-50.149124
0.001080	-50.143204
0.001081	-50.136521
0.001081	-50.128928
0.001082	-50.120570
0.001083	-50.111499
0.001084	-50.101757
0.001084	-50.091283
0.001085	-50.080251
0.001085	-50.069100
0.001086	-50.058018
0.001086	-50.047039
0.001087	-50.036216
0.001087	-50.025338
0.001088	-50.014455
0.001088	-50.003662
0.001088	-49.992991
0.001088	-49.982199
0.001088	-49.971262
0.001089	-49.960180
0.001089	-49.949079
0.001089	-49.937833
0.001089	-49.926266
0.001088	-49.914644
0.001088	-49.902853
0.001088	-49.890974
0.001088	-49.879155
0.001088	-49.867466
0.001088	-49.856038
0.001088	-49.834660
0.001088	-49.834660
0.001087	-49.816085
0.001087	-49.807938
0.001087	-49.800355
0.001087	-49.793456
0.001087	-49.787414
0.001087	-49.782086
0.001087	-49.777132
0.001087	-49.772473
0.001087	-49.768294
0.001087	-49.764749
0.001087	-49.762053
0.001087	-49.760466
0.001087	-49.760087
0.001087	-49.760769
0.001087	-49.762203
0.001087	-49.764074
0.001088	-49.766488
0.001088	-49.769702
0.001088	-49.773967
Mean R	Std.Dev R
0.001076	1.166951E-5
Mean T	Std.Dev T
-50.030763	0.150677
Current Position 
69.280
R(V)	Theta
0.001087	-50.096766
0.001087	-50.085543
0.001087	-50.072813
0.001088	-50.058803
0.001088	-50.043678
0.001089	-50.027773
0.001089	-50.011344
0.001089	-49.994661
0.001090	-49.977728
0.001090	-49.960451
0.001091	-49.943277
0.001091	-49.926439
0.001091	-49.909952
0.001092	-49.894174
0.001092	-49.879423
0.001093	-49.865858
0.001093	-49.853504
0.001093	-49.842544
0.001094	-49.832864
0.001094	-49.824353
0.001094	-49.817019
0.001095	-49.810749
0.001095	-49.805507
0.001095	-49.801512
0.001095	-49.798874
0.001096	-49.797890
0.001096	-49.798543
0.001096	-49.800944
0.001096	-49.805314
0.001096	-49.811447
0.001096	-49.819168
0.001096	-49.828292
0.001096	-49.838604
0.001096	-49.850283
0.001096	-49.863380
0.001096	-49.877704
0.001096	-49.893052
0.001096	-49.909401
0.001095	-49.926813
0.001095	-49.945153
0.001094	-49.963899
0.001094	-49.982626
0.001094	-50.001217
0.001093	-50.019488
0.001092	-50.037315
0.001092	-50.054317
0.001091	-50.070366
0.001091	-50.085341
0.001090	-50.099036
0.001089	-50.111375
0.001089	-50.122306
0.001088	-50.131935
0.001087	-50.140505
0.001087	-50.148498
0.001086	-50.155793
0.001085	-50.162459
0.001084	-50.168324
0.001084	-50.173236
0.001083	-50.177361
0.001082	-50.180819
0.001082	-50.183473
0.001081	-50.185299
0.001081	-50.186216
0.001080	-50.186020
0.001080	-50.184772
0.001079	-50.182794
0.001079	-50.179970
0.001079	-50.176223
0.001079	-50.171485
0.001078	-50.165636
0.001078	-50.158776
0.001078	-50.150799
0.001078	-50.141699
0.001078	-50.131294
0.001078	-50.119506
0.001078	-50.106676
0.001078	-50.093125
0.001078	-50.078959
0.001078	-50.064471
0.001077	-50.049880
0.001077	-50.035505
0.001077	-50.020988
0.001077	-50.006705
0.001076	-49.992595
0.001076	-49.978504
0.001075	-49.964454
0.001074	-49.950853
0.001073	-49.937888
0.001073	-49.925809
0.001072	-49.914688
0.001071	-49.904407
0.001070	-49.895179
0.001069	-49.887614
0.001068	-49.881948
0.001067	-49.878084
0.001067	-49.875533
0.001066	-49.874150
0.001065	-49.873868
0.001064	-49.874403
0.001063	-49.875832
Mean R	Std.Dev R
0.001085	9.335587E-6
Mean T	Std.Dev T
-49.993339	0.129234
Current Position 
69.265
R(V)	Theta
0.001074	-50.147790
0.001075	-50.146845
0.001075	-50.145105
0.001076	-50.142620
0.001076	-50.139318
0.001077	-50.135215
0.001077	-50.130282
0.001077	-50.124416
0.001077	-50.117876
0.001077	-50.111023
0.001077	-50.103996
0.001077	-50.096776
0.001077	-50.089471
0.001077	-50.082143
0.001077	-50.074839
0.001077	-50.067733
0.001077	-50.060916
0.001077	-50.054468
0.001077	-50.048581
0.001077	-50.043228
0.001076	-50.038626
0.001076	-50.034818
0.001076	-50.031643
0.001076	-50.029026
0.001076	-50.026689
0.001076	-50.024539
0.001076	-50.022511
0.001077	-50.020462
0.001077	-50.018121
0.001077	-50.015263
0.001077	-50.011646
0.001077	-50.007346
0.001077	-50.002409
0.001077	-49.996612
0.001077	-49.989736
0.001077	-49.982190
0.001077	-49.974128
0.001077	-49.965797
0.001077	-49.957275
0.001077	-49.948805
0.001077	-49.940801
0.001077	-49.933496
0.001077	-49.927043
0.001077	-49.921574
0.001076	-49.917160
0.001076	-49.913983
0.001076	-49.912068
0.001075	-49.911177
0.001075	-49.911160
0.001074	-49.912269
0.001073	-49.914449
0.001073	-49.917873
0.001072	-49.922496
0.001072	-49.928008
0.001071	-49.934417
0.001070	-49.941663
0.001069	-49.949893
0.001069	-49.959132
0.001068	-49.969206
0.001067	-49.979643
0.001067	-49.990458
0.001066	-50.001966
0.001065	-50.014310
0.001065	-50.026908
0.001064	-50.039530
0.001064	-50.052128
0.001064	-50.064552
0.001063	-50.076532
0.001063	-50.087978
0.001063	-50.099033
0.001063	-50.109815
0.001063	-50.120472
0.001063	-50.130888
0.001063	-50.141021
0.001063	-50.151095
0.001064	-50.161238
0.001064	-50.171323
0.001065	-50.180955
0.001065	-50.189802
0.001066	-50.197599
0.001066	-50.204382
0.001067	-50.210138
0.001067	-50.214838
0.001068	-50.218291
0.001068	-50.220480
0.001069	-50.221361
0.001069	-50.221014
0.001069	-50.219832
0.001070	-50.217874
0.001070	-50.214927
0.001070	-50.210990
0.001071	-50.205674
0.001071	-50.199137
0.001071	-50.191447
0.001071	-50.182685
0.001071	-50.173044
0.001071	-50.162575
0.001072	-50.151217
0.001072	-50.138943
0.001072	-50.126099
Mean R	Std.Dev R
0.001072	5.088692E-6
Mean T	Std.Dev T
-50.066903	0.098924
Current Position 
69.250
R(V)	Theta
0.001072	-50.185410
0.001072	-50.188661
0.001072	-50.191792
0.001073	-50.195032
0.001073	-50.198327
0.001073	-50.201357
0.001073	-50.204025
0.001074	-50.206275
0.001074	-50.208087
0.001075	-50.209562
0.001075	-50.210681
0.001075	-50.211326
0.001076	-50.211582
0.001076	-50.211667
0.001076	-50.211440
0.001076	-50.210867
0.001076	-50.209981
0.001076	-50.208807
0.001076	-50.207603
0.001076	-50.206144
0.001076	-50.204385
0.001076	-50.202586
0.001076	-50.201005
0.001075	-50.199436
0.001075	-50.197850
0.001075	-50.196122
0.001074	-50.194162
0.001074	-50.192168
0.001074	-50.190031
0.001074	-50.187642
0.001074	-50.184870
0.001074	-50.181773
0.001074	-50.178422
0.001074	-50.174755
0.001074	-50.170983
0.001075	-50.167213
0.001075	-50.163278
0.001076	-50.159148
0.001076	-50.154951
0.001077	-50.150854
0.001078	-50.146822
0.001078	-50.142712
0.001079	-50.138389
0.001080	-50.133646
0.001081	-50.128444
0.001082	-50.122652
0.001083	-50.116310
0.001083	-50.109589
0.001084	-50.102900
0.001085	-50.096407
0.001085	-50.090077
0.001086	-50.083893
0.001086	-50.077738
0.001087	-50.071561
0.001087	-50.065470
0.001087	-50.059754
0.001088	-50.054603
0.001088	-50.049921
0.001088	-50.045753
0.001088	-50.042101
0.001088	-50.038660
0.001088	-50.035141
0.001088	-50.031499
0.001088	-50.027598
0.001088	-50.023260
0.001088	-50.018611
0.001088	-50.013620
0.001087	-50.008174
0.001087	-50.002291
0.001087	-49.996098
0.001086	-49.989514
0.001086	-49.982129
0.001085	-49.973916
0.001084	-49.965429
0.001084	-49.956749
0.001083	-49.947932
0.001082	-49.939010
0.001082	-49.930106
0.001081	-49.921248
0.001080	-49.912397
0.001080	-49.903542
0.001079	-49.894641
0.001078	-49.885529
0.001078	-49.876079
0.001077	-49.866067
0.001077	-49.855463
0.001076	-49.844468
0.001076	-49.833234
0.001076	-49.821844
0.001075	-49.810567
0.001075	-49.799761
0.001075	-49.789233
0.001074	-49.778930
0.001074	-49.769033
0.001074	-49.759885
0.001074	-49.751627
0.001073	-49.744269
0.001073	-49.737712
0.001073	-49.731741
0.001073	-49.726443
Mean R	Std.Dev R
0.001079	5.373143E-6
Mean T	Std.Dev T
-50.055124	0.150224
Current Position 
69.235
R(V)	Theta
0.001087	-50.033795
0.001087	-50.038529
0.001087	-50.043796
0.001087	-50.049740
0.001087	-50.056154
0.001087	-50.063017
0.001087	-50.069994
0.001087	-50.076887
0.001087	-50.083788
0.001087	-50.090958
0.001087	-50.098481
0.001087	-50.106143
0.001087	-50.113787
0.001087	-50.121227
0.001088	-50.128481
0.001088	-50.135533
0.001088	-50.142305
0.001088	-50.148940
0.001088	-50.155559
0.001088	-50.162240
0.001088	-50.168973
0.001089	-50.175677
0.001089	-50.182547
0.001089	-50.189512
0.001089	-50.196720
0.001089	-50.204031
0.001089	-50.211571
0.001089	-50.219493
0.001089	-50.227719
0.001089	-50.236173
0.001088	-50.244805
0.001088	-50.253546
0.001088	-50.262049
0.001088	-50.270017
0.001087	-50.277309
0.001087	-50.284034
0.001086	-50.290410
0.001086	-50.296423
0.001085	-50.301785
0.001084	-50.306279
0.001084	-50.309649
0.001083	-50.311620
0.001082	-50.312126
0.001082	-50.311051
0.001081	-50.308222
0.001080	-50.303728
0.001079	-50.297612
0.001079	-50.290202
0.001078	-50.281823
0.001077	-50.272589
0.001077	-50.262727
0.001076	-50.252256
0.001076	-50.241417
0.001075	-50.230162
0.001075	-50.219086
0.001074	-50.208043
0.001074	-50.197030
0.001073	-50.186038
0.001073	-50.175045
0.001073	-50.164144
0.001072	-50.153559
0.001072	-50.143620
0.001072	-50.134537
0.001072	-50.126160
0.001072	-50.118548
0.001072	-50.111713
0.001072	-50.105616
0.001072	-50.100374
0.001072	-50.095965
0.001072	-50.092191
0.001072	-50.088899
0.001071	-50.086047
0.001071	-50.083761
0.001071	-50.081598
0.001071	-50.079067
0.001071	-50.076010
0.001071	-50.072194
0.001071	-50.067583
0.001071	-50.062178
0.001071	-50.055789
0.001071	-50.048673
0.001071	-50.040991
0.001071	-50.033201
0.001071	-50.025301
0.001071	-50.017222
0.001071	-50.008988
0.001071	-50.000571
0.001071	-49.992041
0.001071	-49.983515
0.001071	-49.975256
0.001070	-49.967453
0.001070	-49.960141
0.001070	-49.953194
0.001070	-49.946802
0.001070	-49.940945
0.001070	-49.935049
0.001069	-49.929180
0.001069	-49.923388
0.001069	-49.917652
0.001068	-49.911971
Mean R	Std.Dev R
0.001079	7.701097E-6
Mean T	Std.Dev T
-50.132999	0.112561
Current Position 
69.220
R(V)	Theta
0.001057	-49.993227
0.001057	-49.994176
0.001058	-49.994695
0.001058	-49.994590
0.001059	-49.993971
0.001060	-49.992671
0.001060	-49.990702
0.001061	-49.988095
0.001061	-49.985058
0.001062	-49.981897
0.001063	-49.979058
0.001063	-49.976087
0.001064	-49.972687
0.001065	-49.968800
0.001065	-49.964668
0.001066	-49.960452
0.001066	-49.956055
0.001067	-49.951336
0.001068	-49.946278
0.001068	-49.940914
0.001069	-49.934942
0.001070	-49.928857
0.001070	-49.922425
0.001072	-49.907914
0.001072	-49.907914
0.001073	-49.900043
0.001073	-49.891981
0.001074	-49.883761
0.001075	-49.875304
0.001076	-49.866609
0.001076	-49.857849
0.001078	-49.839791
0.001079	-49.829843
0.001079	-49.818802
0.001079	-49.818802
0.001081	-49.794223
0.001082	-49.781483
0.001082	-49.781483
0.001083	-49.756492
0.001084	-49.745406
0.001085	-49.735908
0.001085	-49.728156
0.001086	-49.722345
0.001087	-49.718372
0.001087	-49.716131
0.001088	-49.715644
0.001088	-49.716738
0.001089	-49.719257
0.001089	-49.723265
0.001090	-49.728643
0.001090	-49.735236
0.001090	-49.742789
0.001091	-49.750904
0.001091	-49.759318
0.001091	-49.768038
0.001091	-49.776821
0.001091	-49.785661
0.001092	-49.794377
0.001092	-49.802998
0.001092	-49.811683
0.001092	-49.820456
0.001092	-49.829432
0.001092	-49.838758
0.001092	-49.848069
0.001092	-49.857494
0.001091	-49.867100
0.001091	-49.877177
0.001091	-49.887973
0.001091	-49.899391
0.001090	-49.911060
0.001090	-49.922951
0.001089	-49.935257
0.001089	-49.947946
0.001088	-49.961084
0.001088	-49.974621
0.001088	-49.988271
0.001087	-50.001952
0.001087	-50.015525
0.001087	-50.028823
0.001087	-50.041780
0.001087	-50.054553
0.001087	-50.067161
0.001086	-50.079726
0.001086	-50.092265
0.001086	-50.104706
0.001086	-50.116839
0.001086	-50.128534
0.001086	-50.139525
0.001086	-50.149602
0.001086	-50.158709
0.001086	-50.166631
0.001085	-50.173330
0.001085	-50.178608
0.001085	-50.182498
0.001085	-50.185002
0.001084	-50.186083
0.001084	-50.185864
0.001084	-50.184376
0.001083	-50.181692
0.001083	-50.177855
Mean R	Std.Dev R
0.001081	1.074568E-5
Mean T	Std.Dev T
-49.928703	0.141165
Current Position 
69.205
R(V)	Theta
0.001071	-50.427860
0.001071	-50.426709
0.001071	-50.424664
0.001071	-50.422051
0.001071	-50.418818
0.001071	-50.414988
0.001071	-50.410683
0.001071	-50.405987
0.001072	-50.400964
0.001072	-50.395159
0.001072	-50.388387
0.001072	-50.380915
0.001072	-50.372970
0.001072	-50.364690
0.001072	-50.356066
0.001072	-50.347392
0.001071	-50.338513
0.001071	-50.329982
0.001071	-50.321853
0.001071	-50.314108
0.001071	-50.307083
0.001071	-50.301367
0.001070	-50.297188
0.001070	-50.294573
0.001070	-50.293454
0.001069	-50.293744
0.001069	-50.295383
0.001068	-50.298192
0.001068	-50.302442
0.001067	-50.308332
0.001067	-50.315510
0.001066	-50.323704
0.001066	-50.332862
0.001065	-50.342794
0.001065	-50.353284
0.001064	-50.364295
0.001064	-50.375742
0.001063	-50.388200
0.001063	-50.401867
0.001062	-50.416594
0.001061	-50.432217
0.001061	-50.448703
0.001060	-50.466131
0.001060	-50.484358
0.001059	-50.503532
0.001058	-50.523068
0.001058	-50.543137
0.001057	-50.563298
0.001057	-50.583111
0.001056	-50.602075
0.001055	-50.620033
0.001055	-50.637072
0.001054	-50.653067
0.001054	-50.667892
0.001053	-50.681541
0.001053	-50.694190
0.001052	-50.705772
0.001052	-50.715737
0.001051	-50.723991
0.001051	-50.736062
0.001050	-50.739653
0.001050	-50.741520
0.001050	-50.741474
0.001049	-50.739832
0.001049	-50.736903
0.001049	-50.732666
0.001048	-50.727612
0.001048	-50.721975
0.001048	-50.715799
0.001048	-50.709148
0.001047	-50.701899
0.001047	-50.693845
0.001047	-50.684799
0.001047	-50.675426
0.001047	-50.665742
0.001047	-50.655949
0.001047	-50.646047
0.001047	-50.635978
0.001047	-50.625718
0.001047	-50.615217
0.001047	-50.604362
0.001047	-50.593175
0.001047	-50.581792
0.001048	-50.570359
0.001048	-50.558934
0.001048	-50.547646
0.001049	-50.536043
0.001049	-50.523976
0.001050	-50.511301
0.001051	-50.498096
0.001051	-50.484444
0.001052	-50.470228
0.001053	-50.455407
0.001054	-50.440048
0.001055	-50.424451
0.001056	-50.408845
0.001057	-50.393434
0.001058	-50.378290
0.001059	-50.363609
0.001060	-50.349194
Mean R	Std.Dev R
0.001059	9.347098E-6
Mean T	Std.Dev T
-50.498552	0.149502
Current Position 
69.190
R(V)	Theta
0.001070	-50.375735
0.001069	-50.386816
0.001069	-50.396548
0.001069	-50.404877
0.001069	-50.411590
0.001068	-50.416729
0.001068	-50.420132
0.001068	-50.421677
0.001068	-50.421292
0.001068	-50.418950
0.001068	-50.414792
0.001068	-50.409049
0.001068	-50.401818
0.001069	-50.392991
0.001069	-50.382924
0.001069	-50.371859
0.001070	-50.359832
0.001070	-50.347059
0.001071	-50.333957
0.001071	-50.321109
0.001072	-50.308772
0.001073	-50.297044
0.001073	-50.285955
0.001074	-50.275420
0.001074	-50.265309
0.001075	-50.255419
0.001076	-50.246231
0.001076	-50.237773
0.001077	-50.230389
0.001077	-50.224355
0.001077	-50.219844
0.001078	-50.216876
0.001078	-50.215309
0.001078	-50.215031
0.001078	-50.216064
0.001078	-50.218402
0.001078	-50.221695
0.001078	-50.225481
0.001077	-50.229111
0.001077	-50.232198
0.001077	-50.234733
0.001077	-50.236829
0.001076	-50.238354
0.001076	-50.239064
0.001076	-50.238952
0.001076	-50.238011
0.001075	-50.236109
0.001075	-50.233537
0.001075	-50.230631
0.001075	-50.227618
0.001074	-50.224581
0.001074	-50.221485
0.001074	-50.218400
0.001074	-50.215654
0.001074	-50.213475
0.001073	-50.212191
0.001073	-50.211500
0.001073	-50.211214
0.001073	-50.211676
0.001072	-50.212746
0.001072	-50.214277
0.001072	-50.216010
0.001071	-50.217595
0.001071	-50.219038
0.001070	-50.220369
0.001070	-50.221261
0.001070	-50.221143
0.001070	-50.219930
0.001070	-50.217771
0.001069	-50.214459
0.001069	-50.209878
0.001069	-50.204245
0.001069	-50.197530
0.001069	-50.189173
0.001069	-50.179058
0.001070	-50.167610
0.001070	-50.155171
0.001070	-50.142058
0.001070	-50.128642
0.001070	-50.115128
0.001070	-50.101541
0.001070	-50.088477
0.001071	-50.076429
0.001071	-50.065528
0.001071	-50.056571
0.001071	-50.049456
0.001071	-50.044042
0.001072	-50.040223
0.001072	-50.037759
0.001072	-50.036387
0.001072	-50.035786
0.001073	-50.035741
0.001073	-50.036329
0.001074	-50.037532
0.001074	-50.039527
0.001075	-50.042467
0.001075	-50.046704
0.001076	-50.052339
0.001077	-50.066203
0.001077	-50.066203
Mean R	Std.Dev R
0.001073	3.076707E-6
Mean T	Std.Dev T
-50.220788	0.111460
Current Position 
69.175
R(V)	Theta
0.001075	-49.907075
0.001076	-49.909494
0.001076	-49.912888
0.001076	-49.917257
0.001076	-49.922481
0.001077	-49.928161
0.001077	-49.933963
0.001077	-49.939941
0.001078	-49.945840
0.001078	-49.951741
0.001078	-49.957386
0.001079	-49.962713
0.001079	-49.967689
0.001079	-49.972207
0.001079	-49.976302
0.001080	-49.980144
0.001080	-49.983875
0.001080	-49.987639
0.001081	-49.991513
0.001081	-49.995446
0.001081	-49.999457
0.001082	-50.003726
0.001082	-50.008446
0.001082	-50.013704
0.001082	-50.019585
0.001083	-50.025881
0.001083	-50.032253
0.001083	-50.038718
0.001083	-50.045257
0.001084	-50.051849
0.001084	-50.058291
0.001084	-50.064522
0.001084	-50.070603
0.001084	-50.076303
0.001084	-50.081763
0.001084	-50.086895
0.001084	-50.091548
0.001084	-50.095689
0.001084	-50.099132
0.001084	-50.101741
0.001084	-50.103552
0.001084	-50.104763
0.001084	-50.105575
0.001084	-50.105924
0.001084	-50.105957
0.001084	-50.105895
0.001084	-50.105678
0.001084	-50.105434
0.001083	-50.105211
0.001083	-50.104962
0.001083	-50.104669
0.001082	-50.104307
0.001082	-50.103775
0.001081	-50.102990
0.001081	-50.101822
0.001080	-50.100463
0.001080	-50.098957
0.001079	-50.097371
0.001079	-50.095830
0.001078	-50.094283
0.001078	-50.092899
0.001077	-50.091887
0.001077	-50.091497
0.001076	-50.091649
0.001075	-50.092491
0.001075	-50.094139
0.001074	-50.096427
0.001074	-50.099294
0.001073	-50.102539
0.001073	-50.106024
0.001073	-50.109672
0.001072	-50.113432
0.001072	-50.117414
0.001071	-50.121645
0.001071	-50.126165
0.001071	-50.130875
0.001071	-50.135453
0.001070	-50.139439
0.001070	-50.142534
0.001070	-50.145023
0.001070	-50.146823
0.001070	-50.147888
0.001070	-50.148370
0.001070	-50.148191
0.001070	-50.147312
0.001070	-50.145558
0.001070	-50.143028
0.001070	-50.140016
0.001071	-50.136820
0.001071	-50.133527
0.001071	-50.130414
0.001071	-50.127305
0.001071	-50.124222
0.001071	-50.120997
0.001072	-50.117594
0.001072	-50.114328
0.001072	-50.111577
0.001072	-50.109566
0.001072	-50.108698
0.001072	-50.109225
Mean R	Std.Dev R
0.001078	5.207807E-6
Mean T	Std.Dev T
-50.070185	0.068423
Current Position 
69.160
R(V)	Theta
0.001060	-50.239544
0.001059	-50.239830
0.001059	-50.240478
0.001059	-50.241125
0.001059	-50.241595
0.001059	-50.241974
0.001059	-50.242102
0.001058	-50.241867
0.001058	-50.241327
0.001058	-50.240571
0.001058	-50.239755
0.001058	-50.238877
0.001058	-50.237965
0.001058	-50.236831
0.001058	-50.235224
0.001058	-50.233134
0.001057	-50.230630
0.001057	-50.228035
0.001057	-50.225332
0.001057	-50.222628
0.001057	-50.219720
0.001057	-50.216582
0.001057	-50.213104
0.001056	-50.209177
0.001056	-50.204696
0.001056	-50.199681
0.001056	-50.194299
0.001056	-50.188760
0.001056	-50.183287
0.001056	-50.177960
0.001056	-50.172710
0.001056	-50.167388
0.001056	-50.161905
0.001056	-50.156251
0.001056	-50.150369
0.001056	-50.144170
0.001056	-50.137806
0.001057	-50.131257
0.001057	-50.124412
0.001057	-50.117405
0.001057	-50.110544
0.001058	-50.104019
0.001058	-50.098057
0.001058	-50.092415
0.001058	-50.087266
0.001058	-50.082668
0.001058	-50.078891
0.001058	-50.075989
0.001058	-50.073787
0.001058	-50.072014
0.001058	-50.070209
0.001058	-50.068051
0.001058	-50.065651
0.001058	-50.063053
0.001058	-50.060292
0.001059	-50.057486
0.001059	-50.054615
0.001059	-50.051818
0.001059	-50.049030
0.001059	-50.046033
0.001059	-50.042758
0.001059	-50.039191
0.001059	-50.035081
0.001059	-50.030537
0.001059	-50.026092
0.001059	-50.022171
0.001059	-50.019157
0.001059	-50.017132
0.001059	-50.016076
0.001059	-50.016051
0.001059	-50.016910
0.001059	-50.018578
0.001059	-50.020849
0.001059	-50.023715
0.001059	-50.026958
0.001059	-50.030478
0.001059	-50.034411
0.001059	-50.038981
0.001059	-50.044228
0.001059	-50.050113
0.001059	-50.056504
0.001059	-50.063290
0.001059	-50.070362
0.001059	-50.077773
0.001060	-50.085601
0.001060	-50.093726
0.001060	-50.102006
0.001060	-50.110391
0.001061	-50.118697
0.001061	-50.126631
0.001061	-50.133906
0.001061	-50.140627
0.001061	-50.146708
0.001062	-50.151998
0.001062	-50.156212
0.001062	-50.159226
0.001062	-50.161208
0.001063	-50.162416
0.001063	-50.163019
0.001063	-50.163271
Mean R	Std.Dev R
0.001058	1.641372E-6
Mean T	Std.Dev T
-50.126847	0.077387
Current Position 
69.145
R(V)	Theta
0.001062	-49.908906
0.001062	-49.902370
0.001062	-49.895919
0.001062	-49.889493
0.001062	-49.883211
0.001063	-49.877151
0.001063	-49.871331
0.001063	-49.865792
0.001064	-49.860628
0.001064	-49.856106
0.001064	-49.852461
0.001065	-49.849745
0.001065	-49.847864
0.001065	-49.846653
0.001066	-49.845990
0.001066	-49.845686
0.001067	-49.845629
0.001067	-49.845795
0.001068	-49.846359
0.001068	-49.847350
0.001069	-49.848770
0.001069	-49.850651
0.001070	-49.852951
0.001070	-49.855606
0.001070	-49.858507
0.001071	-49.861540
0.001071	-49.864657
0.001071	-49.867667
0.001072	-49.870495
0.001072	-49.873323
0.001072	-49.876151
0.001073	-49.879105
0.001073	-49.882298
0.001073	-49.885622
0.001073	-49.889066
0.001073	-49.892794
0.001074	-49.896660
0.001074	-49.900470
0.001074	-49.904229
0.001073	-49.907984
0.001073	-49.911945
0.001073	-49.916136
0.001073	-49.920525
0.001072	-49.925072
0.001072	-49.929430
0.001072	-49.933349
0.001071	-49.936732
0.001071	-49.939346
0.001071	-49.941046
0.001070	-49.941988
0.001070	-49.942371
0.001070	-49.942935
0.001069	-49.944001
0.001069	-49.945447
0.001069	-49.947303
0.001069	-49.949565
0.001069	-49.952633
0.001069	-49.956775
0.001069	-49.961993
0.001069	-49.968174
0.001070	-49.975182
0.001070	-49.982720
0.001070	-49.990679
0.001070	-49.998981
0.001071	-50.007181
0.001071	-50.014681
0.001071	-50.021537
0.001072	-50.027657
0.001072	-50.033067
0.001072	-50.037471
0.001072	-50.040742
0.001072	-50.042871
0.001072	-50.043955
0.001072	-50.044346
0.001072	-50.044155
0.001073	-50.043140
0.001073	-50.041240
0.001073	-50.038395
0.001073	-50.034801
0.001073	-50.030787
0.001073	-50.026975
0.001073	-50.023759
0.001073	-50.021073
0.001073	-50.018689
0.001073	-50.016879
0.001074	-50.016393
0.001074	-50.017158
0.001074	-50.018881
0.001074	-50.020654
0.001074	-50.021949
0.001074	-50.022880
0.001074	-50.023508
0.001074	-50.023750
0.001074	-50.023549
0.001074	-50.023003
0.001075	-50.021951
0.001075	-50.020309
0.001075	-50.018128
0.001075	-50.015611
0.001075	-50.012781
Mean R	Std.Dev R
0.001071	3.553517E-6
Mean T	Std.Dev T
-49.945112	0.070769
Current Position 
69.130
R(V)	Theta
0.001070	-49.994619
0.001070	-49.987058
0.001071	-49.979431
0.001071	-49.971566
0.001072	-49.963593
0.001072	-49.955868
0.001072	-49.948148
0.001073	-49.940451
0.001073	-49.933191
0.001073	-49.925880
0.001073	-49.918310
0.001074	-49.910606
0.001074	-49.902845
0.001074	-49.895210
0.001074	-49.887914
0.001074	-49.880978
0.001074	-49.874561
0.001074	-49.868682
0.001073	-49.863200
0.001073	-49.857865
0.001073	-49.852625
0.001073	-49.847511
0.001073	-49.842550
0.001072	-49.837616
0.001072	-49.833043
0.001072	-49.829555
0.001071	-49.827116
0.001071	-49.825276
0.001070	-49.823921
0.001070	-49.823197
0.001070	-49.823170
0.001069	-49.823733
0.001069	-49.824972
0.001068	-49.826978
0.001068	-49.829624
0.001068	-49.833047
0.001067	-49.837441
0.001067	-49.842821
0.001067	-49.848732
0.001067	-49.854908
0.001066	-49.861199
0.001066	-49.867564
0.001066	-49.873505
0.001066	-49.878929
0.001066	-49.883611
0.001066	-49.887307
0.001066	-49.889939
0.001066	-49.891309
0.001065	-49.891631
0.001065	-49.891293
0.001065	-49.890411
0.001065	-49.889101
0.001065	-49.887751
0.001065	-49.886476
0.001065	-49.885274
0.001065	-49.884162
0.001065	-49.883138
0.001065	-49.882384
0.001065	-49.881999
0.001065	-49.882093
0.001065	-49.882765
0.001065	-49.884004
0.001065	-49.886419
0.001065	-49.890101
0.001065	-49.895023
0.001065	-49.900796
0.001065	-49.906939
0.001065	-49.913122
0.001065	-49.919007
0.001065	-49.924520
0.001065	-49.929436
0.001065	-49.933689
0.001065	-49.937422
0.001064	-49.940677
0.001064	-49.943408
0.001064	-49.945635
0.001064	-49.947213
0.001064	-49.948125
0.001064	-49.948387
0.001064	-49.947914
0.001064	-49.946880
0.001064	-49.945478
0.001064	-49.943731
0.001063	-49.941619
0.001063	-49.938930
0.001063	-49.935746
0.001063	-49.932357
0.001063	-49.928893
0.001063	-49.925370
0.001062	-49.921641
0.001062	-49.917637
0.001062	-49.913453
0.001062	-49.908953
0.001062	-49.903913
0.001062	-49.898604
0.001062	-49.892968
0.001062	-49.886989
0.001062	-49.880213
0.001062	-49.872695
0.001062	-49.864621
Mean R	Std.Dev R
0.001067	3.856987E-6
Mean T	Std.Dev T
-49.895422	0.042228
Current Position 
69.115
R(V)	Theta
0.001079	-49.817941
0.001079	-49.824762
0.001079	-49.830901
0.001079	-49.836222
0.001079	-49.841136
0.001079	-49.845789
0.001079	-49.850404
0.001079	-49.854928
0.001079	-49.859244
0.001078	-49.863243
0.001078	-49.866949
0.001078	-49.870301
0.001078	-49.872567
0.001078	-49.873773
0.001077	-49.874206
0.001077	-49.874361
0.001077	-49.874249
0.001077	-49.873801
0.001076	-49.872448
0.001076	-49.871614
0.001076	-49.871614
0.001075	-49.869724
0.001075	-49.868802
0.001075	-49.867970
0.001075	-49.867356
0.001075	-49.866880
0.001074	-49.866196
0.001074	-49.864932
0.001074	-49.862893
0.001074	-49.859899
0.001074	-49.856057
0.001074	-49.851861
0.001074	-49.847718
0.001074	-49.844007
0.001074	-49.841000
0.001074	-49.838768
0.001074	-49.837559
0.001074	-49.837211
0.001074	-49.837609
0.001074	-49.838951
0.001074	-49.841174
